student_id,name,class,parent_name,parent_email,attendance_percent,avg_marks,failed_attempts,fee_paid_percent,risk_rule,risk_ml
1799,Student_1799,CSE,Parent_1799,parent1799@mail.com,69,64,3,81,Medium Risk,Medium Risk
1800,Student_1800,CSE,Parent_1800,parent1800@mail.com,82,23,2,50,Medium Risk,Medium Risk
1801,Student_1801,MECH,Parent_1801,parent1801@mail.com,41,44,0,66,High Risk,High Risk
1802,Student_1802,CIVIL,Parent_1802,parent1802@mail.com,88,88,1,58,Low Risk,Low Risk
1803,Student_1803,ECE,Parent_1803,parent1803@mail.com,48,49,1,69,High Risk,High Risk
1804,Student_1804,CIVIL,Parent_1804,parent1804@mail.com,67,95,4,94,Medium Risk,Medium Risk
1805,Student_1805,EEE,Parent_1805,parent1805@mail.com,70,87,4,81,Medium Risk,Medium Risk
1806,Student_1806,ECE,Parent_1806,parent1806@mail.com,99,48,1,51,Medium Risk,Medium Risk
1807,Student_1807,MECH,Parent_1807,parent1807@mail.com,73,92,2,81,Medium Risk,Medium Risk
1808,Student_1808,MECH,Parent_1808,parent1808@mail.com,100,87,2,94,Low Risk,Low Risk
1809,Student_1809,ECE,Parent_1809,parent1809@mail.com,95,70,3,58,Medium Risk,Medium Risk
1810,Student_1810,CSE,Parent_1810,parent1810@mail.com,54,43,3,79,Medium Risk,Medium Risk
1811,Student_1811,ECE,Parent_1811,parent1811@mail.com,87,33,4,69,Medium Risk,Medium Risk
1812,Student_1812,EEE,Parent_1812,parent1812@mail.com,64,88,1,87,Low Risk,Low Risk
1813,Student_1813,CSE,Parent_1813,parent1813@mail.com,75,37,2,50,Medium Risk,Medium Risk
1814,Student_1814,MECH,Parent_1814,parent1814@mail.com,47,61,1,54,Medium Risk,Medium Risk
1815,Student_1815,ECE,Parent_1815,parent1815@mail.com,48,76,0,84,Low Risk,Low Risk
1816,Student_1816,CIVIL,Parent_1816,parent1816@mail.com,97,31,1,85,Low Risk,Low Risk
1817,Student_1817,CIVIL,Parent_1817,parent1817@mail.com,97,36,0,50,Medium Risk,Medium Risk
1818,Student_1818,EEE,Parent_1818,parent1818@mail.com,76,49,3,63,Medium Risk,Medium Risk
1819,Student_1819,CIVIL,Parent_1819,parent1819@mail.com,87,94,3,58,Medium Risk,Medium Risk
1820,Student_1820,ECE,Parent_1820,parent1820@mail.com,84,42,4,79,Low Risk,Low Risk
1821,Student_1821,ECE,Parent_1821,parent1821@mail.com,78,100,1,73,Low Risk,Low Risk
1822,Student_1822,CIVIL,Parent_1822,parent1822@mail.com,71,20,1,53,High Risk,High Risk
1823,Student_1823,ECE,Parent_1823,parent1823@mail.com,97,98,0,99,Low Risk,Low Risk
1824,Student_1824,EEE,Parent_1824,parent1824@mail.com,91,51,3,63,Medium Risk,Medium Risk
1825,Student_1825,CSE,Parent_1825,parent1825@mail.com,56,28,0,74,Medium Risk,Medium Risk
1826,Student_1826,EEE,Parent_1826,parent1826@mail.com,74,34,3,53,High Risk,High Risk
1827,Student_1827,EEE,Parent_1827,parent1827@mail.com,76,47,0,74,Low Risk,Low Risk
1828,Student_1828,ECE,Parent_1828,parent1828@mail.com,58,43,3,59,High Risk,High Risk
1829,Student_1829,CSE,Parent_1829,parent1829@mail.com,83,79,0,84,Low Risk,Low Risk
1830,Student_1830,ECE,Parent_1830,parent1830@mail.com,68,54,3,56,High Risk,High Risk
1831,Student_1831,MECH,Parent_1831,parent1831@mail.com,98,46,0,91,Low Risk,Low Risk
1832,Student_1832,ECE,Parent_1832,parent1832@mail.com,46,95,1,62,Medium Risk,Medium Risk
1833,Student_1833,ECE,Parent_1833,parent1833@mail.com,67,39,4,53,High Risk,High Risk
1834,Student_1834,ECE,Parent_1834,parent1834@mail.com,48,84,0,99,Low Risk,Low Risk
1835,Student_1835,CSE,Parent_1835,parent1835@mail.com,67,68,4,92,Medium Risk,Medium Risk
1836,Student_1836,ECE,Parent_1836,parent1836@mail.com,45,20,1,85,Medium Risk,Medium Risk
1837,Student_1837,CSE,Parent_1837,parent1837@mail.com,68,29,1,63,High Risk,High Risk
1838,Student_1838,CIVIL,Parent_1838,parent1838@mail.com,97,66,3,67,Medium Risk,Medium Risk
1839,Student_1839,MECH,Parent_1839,parent1839@mail.com,56,78,4,57,High Risk,High Risk
1840,Student_1840,CSE,Parent_1840,parent1840@mail.com,55,81,2,81,Medium Risk,Medium Risk
1841,Student_1841,CIVIL,Parent_1841,parent1841@mail.com,62,37,3,76,Medium Risk,Medium Risk
1842,Student_1842,CSE,Parent_1842,parent1842@mail.com,70,65,4,91,Medium Risk,Medium Risk
1843,Student_1843,CSE,Parent_1843,parent1843@mail.com,42,51,0,86,Low Risk,Low Risk
1844,Student_1844,MECH,Parent_1844,parent1844@mail.com,60,46,0,72,Medium Risk,Medium Risk
1845,Student_1845,EEE,Parent_1845,parent1845@mail.com,65,37,1,56,High Risk,High Risk
1846,Student_1846,EEE,Parent_1846,parent1846@mail.com,75,58,2,61,Medium Risk,Medium Risk
1847,Student_1847,CSE,Parent_1847,parent1847@mail.com,81,68,0,74,Low Risk,Low Risk
1848,Student_1848,ECE,Parent_1848,parent1848@mail.com,76,63,4,52,Medium Risk,Medium Risk
1849,Student_1849,CIVIL,Parent_1849,parent1849@mail.com,92,91,4,75,Low Risk,Low Risk
1850,Student_1850,ECE,Parent_1850,parent1850@mail.com,61,73,0,53,Medium Risk,Medium Risk
1851,Student_1851,ECE,Parent_1851,parent1851@mail.com,81,53,4,91,Low Risk,Low Risk
1852,Student_1852,CSE,Parent_1852,parent1852@mail.com,51,90,4,85,Medium Risk,Medium Risk
1853,Student_1853,CSE,Parent_1853,parent1853@mail.com,81,55,1,64,Low Risk,Low Risk
1854,Student_1854,CSE,Parent_1854,parent1854@mail.com,100,37,2,81,Low Risk,Low Risk
1855,Student_1855,CSE,Parent_1855,parent1855@mail.com,52,57,1,78,Low Risk,Low Risk
1856,Student_1856,EEE,Parent_1856,parent1856@mail.com,50,78,2,59,High Risk,High Risk
1857,Student_1857,CSE,Parent_1857,parent1857@mail.com,93,28,4,70,Low Risk,Low Risk
1858,Student_1858,EEE,Parent_1858,parent1858@mail.com,55,92,2,65,High Risk,High Risk
1859,Student_1859,EEE,Parent_1859,parent1859@mail.com,47,91,4,96,Medium Risk,Medium Risk
1860,Student_1860,CSE,Parent_1860,parent1860@mail.com,79,70,4,68,Medium Risk,Medium Risk
1861,Student_1861,MECH,Parent_1861,parent1861@mail.com,98,54,1,78,Low Risk,Low Risk
1862,Student_1862,CIVIL,Parent_1862,parent1862@mail.com,96,24,1,100,Low Risk,Low Risk
1863,Student_1863,ECE,Parent_1863,parent1863@mail.com,79,33,3,67,Medium Risk,Medium Risk
1864,Student_1864,EEE,Parent_1864,parent1864@mail.com,84,49,0,93,Low Risk,Low Risk
1865,Student_1865,CIVIL,Parent_1865,parent1865@mail.com,98,23,3,65,Medium Risk,Medium Risk
1866,Student_1866,MECH,Parent_1866,parent1866@mail.com,41,58,3,50,High Risk,High Risk
1867,Student_1867,ECE,Parent_1867,parent1867@mail.com,69,83,2,97,Medium Risk,Medium Risk
1868,Student_1868,ECE,Parent_1868,parent1868@mail.com,69,44,4,51,High Risk,High Risk
1869,Student_1869,EEE,Parent_1869,parent1869@mail.com,51,47,4,64,High Risk,High Risk
1870,Student_1870,CSE,Parent_1870,parent1870@mail.com,49,95,4,88,Medium Risk,Medium Risk
1871,Student_1871,MECH,Parent_1871,parent1871@mail.com,83,85,0,77,Low Risk,Low Risk
1872,Student_1872,EEE,Parent_1872,parent1872@mail.com,50,97,2,50,High Risk,High Risk
1873,Student_1873,MECH,Parent_1873,parent1873@mail.com,54,41,2,54,High Risk,High Risk
1874,Student_1874,CSE,Parent_1874,parent1874@mail.com,55,50,4,91,Medium Risk,Medium Risk
1875,Student_1875,CSE,Parent_1875,parent1875@mail.com,56,42,3,71,Medium Risk,Medium Risk
1876,Student_1876,EEE,Parent_1876,parent1876@mail.com,65,67,0,85,Low Risk,Low Risk
1877,Student_1877,CSE,Parent_1877,parent1877@mail.com,41,39,3,95,Medium Risk,Medium Risk
1878,Student_1878,CIVIL,Parent_1878,parent1878@mail.com,89,57,1,62,Low Risk,Low Risk
1879,Student_1879,ECE,Parent_1879,parent1879@mail.com,51,74,2,50,High Risk,High Risk
1880,Student_1880,EEE,Parent_1880,parent1880@mail.com,90,87,2,65,Medium Risk,Medium Risk
1881,Student_1881,MECH,Parent_1881,parent1881@mail.com,65,98,3,90,Medium Risk,Medium Risk
1882,Student_1882,CIVIL,Parent_1882,parent1882@mail.com,62,20,0,71,Medium Risk,Medium Risk
1883,Student_1883,EEE,Parent_1883,parent1883@mail.com,57,26,2,81,Medium Risk,Medium Risk
1884,Student_1884,CSE,Parent_1884,parent1884@mail.com,71,76,3,65,High Risk,High Risk
1885,Student_1885,CSE,Parent_1885,parent1885@mail.com,88,31,0,100,Low Risk,Low Risk
1886,Student_1886,CSE,Parent_1886,parent1886@mail.com,77,24,3,64,Medium Risk,Medium Risk
1887,Student_1887,CSE,Parent_1887,parent1887@mail.com,96,69,0,95,Low Risk,Low Risk
1888,Student_1888,MECH,Parent_1888,parent1888@mail.com,86,61,4,91,Low Risk,Low Risk
1889,Student_1889,CIVIL,Parent_1889,parent1889@mail.com,42,31,0,61,High Risk,High Risk
1890,Student_1890,ECE,Parent_1890,parent1890@mail.com,77,37,1,50,Medium Risk,Medium Risk
1891,Student_1891,MECH,Parent_1891,parent1891@mail.com,42,85,4,66,High Risk,High Risk
1892,Student_1892,MECH,Parent_1892,parent1892@mail.com,69,93,3,90,Medium Risk,Medium Risk
1893,Student_1893,ECE,Parent_1893,parent1893@mail.com,100,98,4,100,Low Risk,Low Risk
1894,Student_1894,ECE,Parent_1894,parent1894@mail.com,40,36,4,99,Medium Risk,Medium Risk
1895,Student_1895,CSE,Parent_1895,parent1895@mail.com,69,87,3,77,Medium Risk,Medium Risk
1896,Student_1896,MECH,Parent_1896,parent1896@mail.com,84,90,3,56,Medium Risk,Medium Risk
1897,Student_1897,EEE,Parent_1897,parent1897@mail.com,71,81,1,58,Medium Risk,Medium Risk
1898,Student_1898,ECE,Parent_1898,parent1898@mail.com,67,60,3,71,Medium Risk,Medium Risk
1899,Student_1899,ECE,Parent_1899,parent1899@mail.com,60,53,2,75,Medium Risk,Medium Risk
1900,Student_1900,CIVIL,Parent_1900,parent1900@mail.com,97,89,2,61,Medium Risk,Medium Risk
1901,Student_1901,EEE,Parent_1901,parent1901@mail.com,85,64,1,56,Low Risk,Low Risk
1902,Student_1902,EEE,Parent_1902,parent1902@mail.com,52,77,0,95,Low Risk,Low Risk
1903,Student_1903,ECE,Parent_1903,parent1903@mail.com,66,70,0,96,Low Risk,Low Risk
1904,Student_1904,CSE,Parent_1904,parent1904@mail.com,75,53,2,64,Medium Risk,Medium Risk
1905,Student_1905,CIVIL,Parent_1905,parent1905@mail.com,46,63,3,87,Medium Risk,Medium Risk
1906,Student_1906,EEE,Parent_1906,parent1906@mail.com,61,34,1,70,Medium Risk,Medium Risk
1907,Student_1907,ECE,Parent_1907,parent1907@mail.com,49,97,0,63,Medium Risk,Medium Risk
1908,Student_1908,EEE,Parent_1908,parent1908@mail.com,78,89,0,51,Low Risk,Low Risk
1909,Student_1909,CIVIL,Parent_1909,parent1909@mail.com,92,69,4,57,Medium Risk,Medium Risk
1910,Student_1910,CIVIL,Parent_1910,parent1910@mail.com,54,51,2,94,Medium Risk,Medium Risk
1911,Student_1911,MECH,Parent_1911,parent1911@mail.com,54,86,3,55,High Risk,High Risk
1912,Student_1912,ECE,Parent_1912,parent1912@mail.com,43,22,1,86,Medium Risk,Medium Risk
1913,Student_1913,CIVIL,Parent_1913,parent1913@mail.com,71,93,0,86,Low Risk,Low Risk
1914,Student_1914,MECH,Parent_1914,parent1914@mail.com,62,70,4,82,Medium Risk,Medium Risk
1915,Student_1915,MECH,Parent_1915,parent1915@mail.com,94,86,2,90,Low Risk,Low Risk
1916,Student_1916,EEE,Parent_1916,parent1916@mail.com,45,95,2,55,High Risk,High Risk
1917,Student_1917,EEE,Parent_1917,parent1917@mail.com,63,67,1,75,Low Risk,Low Risk
1918,Student_1918,MECH,Parent_1918,parent1918@mail.com,59,36,0,88,Medium Risk,Medium Risk
1919,Student_1919,EEE,Parent_1919,parent1919@mail.com,97,26,1,90,Low Risk,Low Risk
1920,Student_1920,CIVIL,Parent_1920,parent1920@mail.com,76,32,1,86,Low Risk,Low Risk
1921,Student_1921,CSE,Parent_1921,parent1921@mail.com,59,85,4,63,High Risk,High Risk
1922,Student_1922,CIVIL,Parent_1922,parent1922@mail.com,51,23,2,86,Medium Risk,Medium Risk
1923,Student_1923,MECH,Parent_1923,parent1923@mail.com,72,29,3,57,High Risk,High Risk
1924,Student_1924,MECH,Parent_1924,parent1924@mail.com,67,36,2,88,Medium Risk,Medium Risk
1925,Student_1925,CIVIL,Parent_1925,parent1925@mail.com,47,71,2,62,High Risk,High Risk
1926,Student_1926,EEE,Parent_1926,parent1926@mail.com,40,25,4,62,High Risk,High Risk
1927,Student_1927,EEE,Parent_1927,parent1927@mail.com,76,88,3,89,Low Risk,Low Risk
1928,Student_1928,MECH,Parent_1928,parent1928@mail.com,61,93,0,92,Low Risk,Low Risk
1929,Student_1929,ECE,Parent_1929,parent1929@mail.com,45,28,3,77,Medium Risk,Medium Risk
1930,Student_1930,EEE,Parent_1930,parent1930@mail.com,100,96,0,67,Low Risk,Low Risk
1931,Student_1931,CIVIL,Parent_1931,parent1931@mail.com,60,40,3,68,High Risk,High Risk
1932,Student_1932,EEE,Parent_1932,parent1932@mail.com,71,43,1,87,Medium Risk,Medium Risk
1933,Student_1933,CIVIL,Parent_1933,parent1933@mail.com,74,23,3,81,Medium Risk,Medium Risk
1934,Student_1934,MECH,Parent_1934,parent1934@mail.com,54,43,4,71,Medium Risk,Medium Risk
1935,Student_1935,EEE,Parent_1935,parent1935@mail.com,44,78,0,51,Medium Risk,Medium Risk
1936,Student_1936,CIVIL,Parent_1936,parent1936@mail.com,99,22,2,62,Medium Risk,Medium Risk
1937,Student_1937,MECH,Parent_1937,parent1937@mail.com,95,87,4,72,Low Risk,Low Risk
1938,Student_1938,ECE,Parent_1938,parent1938@mail.com,85,59,0,74,Low Risk,Low Risk
1939,Student_1939,CIVIL,Parent_1939,parent1939@mail.com,89,67,0,77,Low Risk,Low Risk
1940,Student_1940,ECE,Parent_1940,parent1940@mail.com,87,73,2,60,Medium Risk,Medium Risk
1941,Student_1941,ECE,Parent_1941,parent1941@mail.com,45,54,1,82,Low Risk,Low Risk
1942,Student_1942,CSE,Parent_1942,parent1942@mail.com,64,75,4,73,Medium Risk,Medium Risk
1943,Student_1943,EEE,Parent_1943,parent1943@mail.com,95,59,2,51,Medium Risk,Medium Risk
1944,Student_1944,CIVIL,Parent_1944,parent1944@mail.com,85,96,2,79,Low Risk,Low Risk
1945,Student_1945,ECE,Parent_1945,parent1945@mail.com,98,87,1,66,Low Risk,Low Risk
1946,Student_1946,CSE,Parent_1946,parent1946@mail.com,95,65,4,89,Low Risk,Low Risk
1947,Student_1947,MECH,Parent_1947,parent1947@mail.com,79,97,2,83,Low Risk,Low Risk
1948,Student_1948,CIVIL,Parent_1948,parent1948@mail.com,68,32,1,87,Medium Risk,Medium Risk
1949,Student_1949,ECE,Parent_1949,parent1949@mail.com,46,46,4,71,Medium Risk,Medium Risk
1950,Student_1950,EEE,Parent_1950,parent1950@mail.com,79,25,3,54,Medium Risk,Medium Risk
1951,Student_1951,CSE,Parent_1951,parent1951@mail.com,52,36,0,97,Medium Risk,Medium Risk
1952,Student_1952,ECE,Parent_1952,parent1952@mail.com,77,55,1,89,Low Risk,Low Risk
1953,Student_1953,EEE,Parent_1953,parent1953@mail.com,57,100,0,100,Low Risk,Low Risk
1954,Student_1954,ECE,Parent_1954,parent1954@mail.com,41,21,3,65,High Risk,High Risk
1955,Student_1955,CIVIL,Parent_1955,parent1955@mail.com,47,96,2,62,High Risk,High Risk
1956,Student_1956,CIVIL,Parent_1956,parent1956@mail.com,50,71,2,75,Medium Risk,Medium Risk
1957,Student_1957,CIVIL,Parent_1957,parent1957@mail.com,72,85,4,80,Medium Risk,Medium Risk
1958,Student_1958,CSE,Parent_1958,parent1958@mail.com,93,71,1,88,Low Risk,Low Risk
1959,Student_1959,CIVIL,Parent_1959,parent1959@mail.com,100,62,1,97,Low Risk,Low Risk
1960,Student_1960,EEE,Parent_1960,parent1960@mail.com,77,41,4,72,Low Risk,Low Risk
1961,Student_1961,ECE,Parent_1961,parent1961@mail.com,87,74,0,97,Low Risk,Low Risk
1962,Student_1962,MECH,Parent_1962,parent1962@mail.com,66,86,2,61,High Risk,High Risk
1963,Student_1963,EEE,Parent_1963,parent1963@mail.com,59,79,2,63,High Risk,High Risk
1964,Student_1964,EEE,Parent_1964,parent1964@mail.com,51,77,1,67,Medium Risk,Medium Risk
1965,Student_1965,CIVIL,Parent_1965,parent1965@mail.com,82,31,1,76,Low Risk,Low Risk
1966,Student_1966,CSE,Parent_1966,parent1966@mail.com,100,88,4,77,Low Risk,Low Risk
1967,Student_1967,ECE,Parent_1967,parent1967@mail.com,70,58,3,67,High Risk,High Risk
1968,Student_1968,CSE,Parent_1968,parent1968@mail.com,66,32,0,65,High Risk,High Risk
1969,Student_1969,ECE,Parent_1969,parent1969@mail.com,71,60,3,65,High Risk,High Risk
1970,Student_1970,ECE,Parent_1970,parent1970@mail.com,100,76,3,62,Medium Risk,Medium Risk
1971,Student_1971,CSE,Parent_1971,parent1971@mail.com,49,72,1,78,Low Risk,Low Risk
1972,Student_1972,EEE,Parent_1972,parent1972@mail.com,42,31,1,58,High Risk,High Risk
1973,Student_1973,ECE,Parent_1973,parent1973@mail.com,84,32,1,75,Low Risk,Low Risk
1974,Student_1974,CSE,Parent_1974,parent1974@mail.com,66,93,3,77,Medium Risk,Medium Risk
1975,Student_1975,ECE,Parent_1975,parent1975@mail.com,74,76,0,90,Low Risk,Low Risk
1976,Student_1976,MECH,Parent_1976,parent1976@mail.com,70,59,1,62,Medium Risk,Medium Risk
1977,Student_1977,EEE,Parent_1977,parent1977@mail.com,54,99,2,85,Medium Risk,Medium Risk
1978,Student_1978,CIVIL,Parent_1978,parent1978@mail.com,55,64,0,58,Medium Risk,Medium Risk
1979,Student_1979,ECE,Parent_1979,parent1979@mail.com,100,54,2,96,Low Risk,Low Risk
1980,Student_1980,MECH,Parent_1980,parent1980@mail.com,52,22,0,63,High Risk,High Risk
1981,Student_1981,CIVIL,Parent_1981,parent1981@mail.com,88,24,1,100,Low Risk,Low Risk
1982,Student_1982,CIVIL,Parent_1982,parent1982@mail.com,74,30,4,61,High Risk,High Risk
1983,Student_1983,ECE,Parent_1983,parent1983@mail.com,91,90,1,81,Low Risk,Low Risk
1984,Student_1984,CSE,Parent_1984,parent1984@mail.com,50,75,3,87,Medium Risk,Medium Risk
1985,Student_1985,ECE,Parent_1985,parent1985@mail.com,98,29,3,52,Medium Risk,Medium Risk
1986,Student_1986,MECH,Parent_1986,parent1986@mail.com,60,53,0,65,Medium Risk,Medium Risk
1987,Student_1987,CIVIL,Parent_1987,parent1987@mail.com,90,86,3,69,Medium Risk,Medium Risk
1988,Student_1988,ECE,Parent_1988,parent1988@mail.com,93,91,1,81,Low Risk,Low Risk
1989,Student_1989,CSE,Parent_1989,parent1989@mail.com,50,50,2,72,Medium Risk,Medium Risk
1990,Student_1990,ECE,Parent_1990,parent1990@mail.com,69,94,1,66,Medium Risk,Medium Risk
1991,Student_1991,EEE,Parent_1991,parent1991@mail.com,99,90,0,65,Low Risk,Low Risk
1992,Student_1992,CSE,Parent_1992,parent1992@mail.com,87,85,3,87,Low Risk,Low Risk
1993,Student_1993,MECH,Parent_1993,parent1993@mail.com,92,89,2,57,Medium Risk,Medium Risk
1994,Student_1994,CIVIL,Parent_1994,parent1994@mail.com,74,60,4,68,High Risk,High Risk
1995,Student_1995,ECE,Parent_1995,parent1995@mail.com,61,82,2,79,Medium Risk,Medium Risk
1996,Student_1996,CSE,Parent_1996,parent1996@mail.com,77,51,2,83,Low Risk,Low Risk
1997,Student_1997,EEE,Parent_1997,parent1997@mail.com,70,39,1,63,High Risk,High Risk
1998,Student_1998,CSE,Parent_1998,parent1998@mail.com,53,76,4,71,Medium Risk,Medium Risk
1999,Student_1999,EEE,Parent_1999,parent1999@mail.com,63,69,0,93,Low Risk,Low Risk
2000,Student_2000,MECH,Parent_2000,parent2000@mail.com,89,99,0,66,Low Risk,Low Risk
2001,Student_2001,CIVIL,Parent_2001,parent2001@mail.com,88,44,2,64,Medium Risk,Medium Risk
2002,Student_2002,MECH,Parent_2002,parent2002@mail.com,71,31,2,99,Medium Risk,Medium Risk
2003,Student_2003,ECE,Parent_2003,parent2003@mail.com,75,90,3,97,Low Risk,Low Risk
2004,Student_2004,CSE,Parent_2004,parent2004@mail.com,71,58,4,81,Medium Risk,Medium Risk
2005,Student_2005,EEE,Parent_2005,parent2005@mail.com,94,36,2,62,Medium Risk,Medium Risk
2006,Student_2006,EEE,Parent_2006,parent2006@mail.com,54,64,3,70,Medium Risk,Medium Risk
2007,Student_2007,CSE,Parent_2007,parent2007@mail.com,82,30,4,98,Low Risk,Low Risk
2008,Student_2008,CSE,Parent_2008,parent2008@mail.com,97,89,0,89,Low Risk,Low Risk
2009,Student_2009,ECE,Parent_2009,parent2009@mail.com,74,42,3,82,Medium Risk,Medium Risk
2010,Student_2010,MECH,Parent_2010,parent2010@mail.com,42,89,4,76,Medium Risk,Medium Risk
2011,Student_2011,EEE,Parent_2011,parent2011@mail.com,55,57,3,84,Medium Risk,Medium Risk
2012,Student_2012,ECE,Parent_2012,parent2012@mail.com,44,21,2,65,High Risk,High Risk
2013,Student_2013,MECH,Parent_2013,parent2013@mail.com,60,98,1,77,Low Risk,Low Risk
2014,Student_2014,ECE,Parent_2014,parent2014@mail.com,100,91,0,83,Low Risk,Low Risk
2015,Student_2015,EEE,Parent_2015,parent2015@mail.com,49,56,2,96,Medium Risk,Medium Risk
2016,Student_2016,CSE,Parent_2016,parent2016@mail.com,58,68,2,50,High Risk,High Risk
2017,Student_2017,CSE,Parent_2017,parent2017@mail.com,64,71,4,90,Medium Risk,Medium Risk
2018,Student_2018,MECH,Parent_2018,parent2018@mail.com,43,52,3,97,Medium Risk,Medium Risk
2019,Student_2019,CIVIL,Parent_2019,parent2019@mail.com,100,41,0,80,Low Risk,Low Risk
2020,Student_2020,MECH,Parent_2020,parent2020@mail.com,68,24,2,85,Medium Risk,Medium Risk
2021,Student_2021,CIVIL,Parent_2021,parent2021@mail.com,58,37,4,93,Medium Risk,Medium Risk
2022,Student_2022,ECE,Parent_2022,parent2022@mail.com,82,57,0,82,Low Risk,Low Risk
2023,Student_2023,ECE,Parent_2023,parent2023@mail.com,41,56,3,82,Medium Risk,Medium Risk
2024,Student_2024,EEE,Parent_2024,parent2024@mail.com,49,83,2,88,Medium Risk,Medium Risk
2025,Student_2025,CIVIL,Parent_2025,parent2025@mail.com,100,29,2,67,Medium Risk,Medium Risk
2026,Student_2026,EEE,Parent_2026,parent2026@mail.com,82,98,2,72,Low Risk,Low Risk
2027,Student_2027,CSE,Parent_2027,parent2027@mail.com,64,61,0,72,Low Risk,Low Risk
2028,Student_2028,CIVIL,Parent_2028,parent2028@mail.com,59,67,0,64,Medium Risk,Medium Risk
2029,Student_2029,MECH,Parent_2029,parent2029@mail.com,87,63,0,75,Low Risk,Low Risk
2030,Student_2030,CSE,Parent_2030,parent2030@mail.com,58,35,0,79,Medium Risk,Medium Risk
2031,Student_2031,CSE,Parent_2031,parent2031@mail.com,62,73,4,74,Medium Risk,Medium Risk
2032,Student_2032,MECH,Parent_2032,parent2032@mail.com,63,54,1,94,Low Risk,Low Risk
2033,Student_2033,CSE,Parent_2033,parent2033@mail.com,50,47,4,65,High Risk,High Risk
2034,Student_2034,CIVIL,Parent_2034,parent2034@mail.com,85,21,2,88,Low Risk,Low Risk
2035,Student_2035,EEE,Parent_2035,parent2035@mail.com,73,32,4,97,Medium Risk,Medium Risk
2036,Student_2036,CSE,Parent_2036,parent2036@mail.com,94,60,3,94,Low Risk,Low Risk
2037,Student_2037,CIVIL,Parent_2037,parent2037@mail.com,67,99,0,63,Medium Risk,Medium Risk
2038,Student_2038,ECE,Parent_2038,parent2038@mail.com,44,78,3,66,High Risk,High Risk
2039,Student_2039,CIVIL,Parent_2039,parent2039@mail.com,98,88,3,61,Medium Risk,Medium Risk
2040,Student_2040,EEE,Parent_2040,parent2040@mail.com,44,72,2,78,Medium Risk,Medium Risk
2041,Student_2041,CIVIL,Parent_2041,parent2041@mail.com,90,64,0,81,Low Risk,Low Risk
2042,Student_2042,MECH,Parent_2042,parent2042@mail.com,60,39,3,73,Medium Risk,Medium Risk
2043,Student_2043,EEE,Parent_2043,parent2043@mail.com,51,43,2,62,High Risk,High Risk
2044,Student_2044,ECE,Parent_2044,parent2044@mail.com,89,80,0,69,Low Risk,Low Risk
